[1, -1, -4, 7, -28, -49, 343], (-1, -4, 7)
[1, -1, -4, 21, -28, -49, 343], (-1, -4, 21)
[1, -1, -4, 28, -28, -49, 343], (-1, -4, 28)
[1, -1, -3, 35, -21, -49, 343], (-1, -3, 35)
[1, -1, -2, -7, -14, -49, 343], (-1, -2, -7)
[1, -1, -2, 7, -14, -49, 343], (-1, -2, 7)
[1, -1, -2, 35, -14, -49, 343], (-1, -2, 35)
[1, -1, -1, 28, -7, -49, 343], (-1, -1, 28)
[1, -1, 1, -28, 7, -49, 343], (-1, 1, -28)
[1, -1, 2, -21, 14, -49, 343], (-1, 2, -21)
[1, -1, 2, -7, 14, -49, 343], (-1, 2, -7)
[1, -1, 2, 7, 14, -49, 343], (-1, 2, 7)
[1, -1, 2, 21, 14, -49, 343], (-1, 2, 21)
[1, -1, 3, -35, 21, -49, 343], (-1, 3, -35)
[1, -1, 4, -35, 28, -49, 343], (-1, 4, -35)
[1, -1, 4, -21, 28, -49, 343], (-1, 4, -21)
[1, -1, 4, -7, 28, -49, 343], (-1, 4, -7)
[1, -1, 4, 7, 28, -49, 343], (-1, 4, 7)
[1, -1, 6, -21, 42, -49, 343], (-1, 6, -21)
[1, -1, 6, -7, 42, -49, 343], (-1, 6, -7)
[1, -1, 6, 7, 42, -49, 343], (-1, 6, 7)
[1, -1, 8, -21, 56, -49, 343], (-1, 8, -21)
[1, -1, 8, -7, 56, -49, 343], (-1, 8, -7)
[1, -1, 10, -21, 70, -49, 343], (-1, 10, -21)
[1, -1, 10, -7, 70, -49, 343], (-1, 10, -7)
[1, -1, 12, -7, 84, -49, 343], (-1, 12, -7)
[1, 0, -5, -7, -35, 0, 343], (0, -5, -7)
[1, 0, -5, 7, -35, 0, 343], (0, -5, 7)
[1, 0, -4, -7, -28, 0, 343], (0, -4, -7)
[1, 0, -4, 7, -28, 0, 343], (0, -4, 7)
[1, 0, -2, -21, -14, 0, 343], (0, -2, -21)
[1, 0, -2, -7, -14, 0, 343], (0, -2, -7)
[1, 0, -2, 7, -14, 0, 343], (0, -2, 7)
[1, 0, -2, 21, -14, 0, 343], (0, -2, 21)
[1, 0, 2, -21, 14, 0, 343], (0, 2, -21)
[1, 0, 2, -7, 14, 0, 343], (0, 2, -7)
[1, 0, 2, 7, 14, 0, 343], (0, 2, 7)
[1, 0, 2, 21, 14, 0, 343], (0, 2, 21)
[1, 0, 4, -21, 28, 0, 343], (0, 4, -21)
[1, 0, 4, -7, 28, 0, 343], (0, 4, -7)
[1, 0, 4, 7, 28, 0, 343], (0, 4, 7)
[1, 0, 4, 21, 28, 0, 343], (0, 4, 21)
[1, 0, 6, -21, 42, 0, 343], (0, 6, -21)
[1, 0, 6, -7, 42, 0, 343], (0, 6, -7)
[1, 0, 6, 7, 42, 0, 343], (0, 6, 7)
[1, 0, 6, 21, 42, 0, 343], (0, 6, 21)
[1, 0, 8, -7, 56, 0, 343], (0, 8, -7)
[1, 0, 8, 7, 56, 0, 343], (0, 8, 7)
[1, 0, 10, -7, 70, 0, 343], (0, 10, -7)
[1, 0, 10, 7, 70, 0, 343], (0, 10, 7)
[1, 0, 12, -7, 84, 0, 343], (0, 12, -7)
[1, 0, 12, 7, 84, 0, 343], (0, 12, 7)
[1, 1, -4, -28, -28, 49, 343], (1, -4, -28)
[1, 1, -4, -21, -28, 49, 343], (1, -4, -21)
[1, 1, -4, -7, -28, 49, 343], (1, -4, -7)
[1, 1, -3, -35, -21, 49, 343], (1, -3, -35)
[1, 1, -2, -35, -14, 49, 343], (1, -2, -35)
[1, 1, -2, -7, -14, 49, 343], (1, -2, -7)
[1, 1, -2, 7, -14, 49, 343], (1, -2, 7)
[1, 1, -1, -28, -7, 49, 343], (1, -1, -28)
[1, 1, 1, 28, 7, 49, 343], (1, 1, 28)
[1, 1, 2, -21, 14, 49, 343], (1, 2, -21)
[1, 1, 2, -7, 14, 49, 343], (1, 2, -7)
[1, 1, 2, 7, 14, 49, 343], (1, 2, 7)
[1, 1, 2, 21, 14, 49, 343], (1, 2, 21)
[1, 1, 3, 35, 21, 49, 343], (1, 3, 35)
[1, 1, 4, -7, 28, 49, 343], (1, 4, -7)
[1, 1, 4, 7, 28, 49, 343], (1, 4, 7)
[1, 1, 4, 21, 28, 49, 343], (1, 4, 21)
[1, 1, 4, 35, 28, 49, 343], (1, 4, 35)
[1, 1, 6, -7, 42, 49, 343], (1, 6, -7)
[1, 1, 6, 7, 42, 49, 343], (1, 6, 7)
[1, 1, 6, 21, 42, 49, 343], (1, 6, 21)
[1, 1, 8, 7, 56, 49, 343], (1, 8, 7)
[1, 1, 8, 21, 56, 49, 343], (1, 8, 21)
[1, 1, 10, 7, 70, 49, 343], (1, 10, 7)
[1, 1, 10, 21, 70, 49, 343], (1, 10, 21)
[1, 1, 12, 7, 84, 49, 343], (1, 12, 7)
[1, 2, -5, -35, -35, 98, 343], (2, -5, -35)
[1, 2, -4, -35, -28, 98, 343], (2, -4, -35)
[1, 2, -4, -21, -28, 98, 343], (2, -4, -21)
[1, 2, -3, -21, -21, 98, 343], (2, -3, -21)
[1, 2, -3, -7, -21, 98, 343], (2, -3, -7)
[1, 2, -2, -21, -14, 98, 343], (2, -2, -21)
[1, 2, -2, -7, -14, 98, 343], (2, -2, -7)
[1, 2, 2, -7, 14, 98, 343], (2, 2, -7)
[1, 2, 2, 7, 14, 98, 343], (2, 2, 7)
[1, 2, 3, 21, 21, 98, 343], (2, 3, 21)
[1, 2, 4, -7, 28, 98, 343], (2, 4, -7)
[1, 2, 4, 7, 28, 98, 343], (2, 4, 7)
[1, 2, 4, 21, 28, 98, 343], (2, 4, 21)
[1, 2, 6, -7, 42, 98, 343], (2, 6, -7)
[1, 2, 6, 7, 42, 98, 343], (2, 6, 7)
[1, 2, 6, 21, 42, 98, 343], (2, 6, 21)
[1, 2, 6, 35, 42, 98, 343], (2, 6, 35)
[1, 2, 8, 7, 56, 98, 343], (2, 8, 7)
[1, 2, 8, 21, 56, 98, 343], (2, 8, 21)
[1, 2, 8, 35, 56, 98, 343], (2, 8, 35)
[1, 2, 10, 7, 70, 98, 343], (2, 10, 7)
[1, 2, 10, 21, 70, 98, 343], (2, 10, 21)
[1, 2, 10, 35, 70, 98, 343], (2, 10, 35)
[1, 2, 12, 21, 84, 98, 343], (2, 12, 21)
[1, 2, 16, 21, 112, 98, 343], (2, 16, 21)
[1, 3, -6, -42, -42, 147, 343], (3, -6, -42)
[1, 3, -4, -35, -28, 147, 343], (3, -4, -35)
[1, 3, -3, -21, -21, 147, 343], (3, -3, -21)
[1, 3, -2, -28, -14, 147, 343], (3, -2, -28)
[1, 3, -2, -21, -14, 147, 343], (3, -2, -21)
[1, 3, 2, -7, 14, 147, 343], (3, 2, -7)
[1, 3, 4, -7, 28, 147, 343], (3, 4, -7)
[1, 3, 6, 7, 42, 147, 343], (3, 6, 7)
[1, 3, 6, 21, 42, 147, 343], (3, 6, 21)
[1, 3, 8, 7, 56, 147, 343], (3, 8, 7)
[1, 3, 8, 21, 56, 147, 343], (3, 8, 21)
[1, 3, 8, 35, 56, 147, 343], (3, 8, 35)
[1, 3, 10, 35, 70, 147, 343], (3, 10, 35)
[1, 3, 12, 21, 84, 147, 343], (3, 12, 21)
[1, 3, 12, 35, 84, 147, 343], (3, 12, 35)
[1, 3, 18, 35, 126, 147, 343], (3, 18, 35)
[1, 3, 19, 35, 133, 147, 343], (3, 19, 35)
[1, 4, -4, -42, -28, 196, 343], (4, -4, -42)
[1, 4, -3, -35, -21, 196, 343], (4, -3, -35)
[1, 4, -2, -35, -14, 196, 343], (4, -2, -35)
[1, 4, 4, -7, 28, 196, 343], (4, 4, -7)
[1, 4, 5, -7, 35, 196, 343], (4, 5, -7)
[1, 4, 5, 7, 35, 196, 343], (4, 5, 7)
[1, 4, 6, 7, 42, 196, 343], (4, 6, 7)
[1, 4, 8, 7, 56, 196, 343], (4, 8, 7)
[1, 4, 8, 21, 56, 196, 343], (4, 8, 21)
[1, 4, 10, 21, 70, 196, 343], (4, 10, 21)
[1, 4, 12, 21, 84, 196, 343], (4, 12, 21)
[1, 4, 12, 35, 84, 196, 343], (4, 12, 35)
[1, 4, 13, 49, 91, 196, 343], (4, 13, 49)
[1, 4, 16, 35, 112, 196, 343], (4, 16, 35)
[1, 4, 16, 49, 112, 196, 343], (4, 16, 49)
[1, 4, 18, 49, 126, 196, 343], (4, 18, 49)
[1, 4, 20, 49, 140, 196, 343], (4, 20, 49)
[1, 5, -3, -49, -21, 245, 343], (5, -3, -49)
[1, 5, 1, -28, 7, 245, 343], (5, 1, -28)
[1, 5, 3, -21, 21, 245, 343], (5, 3, -21)
[1, 5, 6, -7, 42, 245, 343], (5, 6, -7)
[1, 5, 8, 7, 56, 245, 343], (5, 8, 7)
[1, 5, 12, 21, 84, 245, 343], (5, 12, 21)
[1, 5, 16, 35, 112, 245, 343], (5, 16, 35)
[1, 5, 16, 49, 112, 245, 343], (5, 16, 49)
[1, 5, 18, 49, 126, 245, 343], (5, 18, 49)
[1, 5, 20, 63, 140, 245, 343], (5, 20, 63)
[1, 5, 24, 63, 168, 245, 343], (5, 24, 63)
[1, 6, 13, 21, 91, 294, 343], (6, 13, 21)
[1, 6, 16, 35, 112, 294, 343], (6, 16, 35)
[1, 6, 17, 42, 119, 294, 343], (6, 17, 42)
[1, 6, 20, 49, 140, 294, 343], (6, 20, 49)
[1, 6, 22, 63, 154, 294, 343], (6, 22, 63)
[1, 6, 24, 77, 168, 294, 343], (6, 24, 77)
[1, 6, 25, 77, 175, 294, 343], (6, 25, 77)
[1, 6, 26, 77, 182, 294, 343], (6, 26, 77)
[1, 7, 29, 84, 203, 343, 343], (7, 29, 84)
[1, 7, 30, 91, 210, 343, 343], (7, 30, 91)
[1, 8, 32, 91, 224, 392, 343], (8, 32, 91)
[1, 8, 38, 119, 266, 392, 343], (8, 38, 119)
[1, 9, 38, 112, 266, 441, 343], (9, 38, 112)
[1, 9, 44, 140, 308, 441, 343], (9, 44, 140)
[1, 10, 50, 161, 350, 490, 343], (10, 50, 161)
