(-3, 1, 24), (1, 1, 0)
(0, -2, 23), (0, 2, 3)
(0, -2, 27), (0, 2, 3)
(4, -4, 3), (0, 0, 3)
(-4, 4, 3), (0, 0, 3)
(3, -3, 12), (3, 1, 0)
(-3, 3, 12), (1, 3, 0)
(3, -3, 16), (3, 1, 0)
(-3, 3, 16), (1, 3, 0)
(0, 0, 21), (0, 0, 1)
(1, -1, 24), (1, 3, 0)
(-1, 1, 24), (3, 1, 0)
(1, -1, 28), (1, 3, 0)
(-1, 1, 28), (3, 1, 0)
(0, 0, 29), (0, 0, 1)
(8, -6, 19), (0, 2, 3)
(5, -3, -4), (1, 1, 0)
(4, -2, 3), (0, 2, 3)
(4, -2, 5), (0, 2, 1)
(-3, 5, 12), (1, 1, 0)
(4, -2, 11), (0, 2, 3)
(3, -1, 24), (3, 3, 0)
(-1, 3, 24), (3, 3, 0)
(0, 2, 23), (0, 2, 3)
(0, 2, 27), (0, 2, 3)
(4, 0, -31), (0, 0, 1)
(4, 0, -7), (0, 0, 1)
(5, -1, 0), (1, 3, 0)
(5, -1, 4), (1, 3, 0)
(4, 0, 13), (0, 0, 1)
(4, 0, 19), (0, 0, 3)
(-1, 5, 24), (3, 1, 0)
(-1, 5, 28), (3, 1, 0)
(3, 1, 24), (3, 1, 0)
(4, 0, 29), (0, 0, 1)
(0, 4, 29), (0, 0, 1)
(3, 1, 28), (3, 1, 0)
(7, -1, -20), (3, 3, 0)
(7, -1, -16), (3, 3, 0)
(7, -1, -8), (3, 3, 0)
(8, -2, 15), (0, 2, 3)
(5, 1, 8), (1, 1, 0)
(5, 1, 16), (1, 1, 0)
(-1, 7, 28), (3, 3, 0)
(0, 6, 23), (0, 2, 3)
(4, 2, 21), (0, 2, 1)
(0, 6, 29), (0, 2, 1)
(4, 2, 27), (0, 2, 3)
(0, 6, 35), (0, 2, 3)
(4, 2, 31), (0, 2, 3)
(0, 6, 39), (0, 2, 3)
(8, 0, -23), (0, 0, 1)
(7, 1, -12), (3, 1, 0)
(8, 0, -5), (0, 0, 3)
(7, 1, -8), (3, 1, 0)
(7, 1, -4), (3, 1, 0)
(8, 0, 13), (0, 0, 1)
(5, 3, 20), (1, 3, 0)
(0, 8, 35), (0, 0, 3)
(4, 4, 21), (0, 0, 1)
(0, 8, 37), (0, 0, 1)
(5, 3, 24), (1, 3, 0)
(4, 4, 23), (0, 0, 3)
(1, 7, 36), (1, 3, 0)
(4, 4, 29), (0, 0, 1)
(1, 7, 40), (1, 3, 0)
(8, 2, -7), (0, 2, 1)
(7, 3, 0), (3, 3, 0)
(8, 2, 11), (0, 2, 3)
(4, 6, 29), (0, 2, 1)
(1, 9, 48), (1, 1, 0)
(3, 7, 40), (3, 3, 0)
(8, 4, 9), (0, 0, 1)
(7, 5, 16), (3, 1, 0)
(7, 5, 20), (3, 1, 0)
(8, 4, 25), (0, 0, 1)
(0, 12, 65), (0, 0, 1)
(4, 8, 37), (0, 0, 1)
(3, 9, 44), (3, 1, 0)
(5, 7, 40), (1, 3, 0)
(4, 8, 43), (0, 0, 3)
(3, 9, 48), (3, 1, 0)
(4, 8, 45), (0, 0, 1)
(7, 7, 28), (3, 3, 0)
(7, 7, 36), (3, 3, 0)
(7, 7, 40), (3, 3, 0)
(4, 10, 49), (0, 2, 1)
(4, 10, 51), (0, 2, 3)
(5, 9, 48), (1, 1, 0)
(8, 8, 41), (0, 0, 1)
(7, 9, 44), (3, 1, 0)
(7, 9, 48), (3, 1, 0)
